71.8876000 0.0644263        
10.7289000 0.3660960        
2.2220500 0.6959340        
1.2954800 -0.4210640        
0.2688810 1.2240700         
0.0773500 1.0000000
1.2954800 0.2051320
0.2688810 0.8825280
0.0773500 1.0000000

